start_ship,end_ship,path_length,total_distance,complete_path
Dragonfly,Corsair,2,2.23606797749979,Dragonfly -> Corsair
Dragonfly,Crucible,2,2.7386127875258306,Dragonfly -> Crucible
Dragonfly,CSV-SM,2,2.449489742783178,Dragonfly -> CSV-SM
Dragonfly,Cutlass Black,2,2.1602468994692865,Dragonfly -> Cutlass Black
Dragonfly,Cutlass Blue,2,2.1602468994692865,Dragonfly -> Cutlass Blue
Dragonfly,Cutlass Red,2,1.7320508075688772,Dragonfly -> Cutlass Red
Dragonfly,Cutlass Steel,2,2.1602468994692865,Dragonfly -> Cutlass Steel
Dragonfly,Cutter,2,2.23606797749979,Dragonfly -> Cutter
Dragonfly,Cutter Rambler,2,2.23606797749979,Dragonfly -> Cutter Rambler
Dragonfly,Cutter Scout,2,2.23606797749979,Dragonfly -> Cutter Scout
Dragonfly,Cyclone,2,2.0,Dragonfly -> Cyclone
Dragonfly,Cyclone AA,2,2.0,Dragonfly -> Cyclone AA
Dragonfly,Cyclone MT,2,2.3804761428476167,Dragonfly -> Cyclone MT
Dragonfly,Cyclone RC,2,1.7320508075688772,Dragonfly -> Cyclone RC
Dragonfly,Cyclone RN,2,2.0,Dragonfly -> Cyclone RN
Dragonfly,Cyclone TR,2,2.3804761428476167,Dragonfly -> Cyclone TR
Dragonfly,Defender,2,2.0,Dragonfly -> Defender
Dragonfly,Dragonfly,1,0.0,Dragonfly
Dragonfly,E1 Spirit,2,2.23606797749979,Dragonfly -> E1 Spirit
Dragonfly,Eclipse,2,2.449489742783178,Dragonfly -> Eclipse
Dragonfly,Endeavor,2,2.6832815729997477,Dragonfly -> Endeavor
Dragonfly,Expanse,2,2.6457513110645907,Dragonfly -> Expanse
Dragonfly,F7A Hornet Mk I,2,2.449489742783178,Dragonfly -> F7A Hornet Mk I
Dragonfly,F7A Hornet Mk II,2,2.6457513110645907,Dragonfly -> F7A Hornet Mk II
Dragonfly,F7C Hornet Mk I,2,2.449489742783178,Dragonfly -> F7C Hornet Mk I
Dragonfly,F7C Hornet Mk II,2,2.449489742783178,Dragonfly -> F7C Hornet Mk II
Dragonfly,F7C-M Super Hornet,2,2.0,Dragonfly -> F7C-M Super Hornet
Dragonfly,F7C-R Hornet Tracker,2,2.449489742783178,Dragonfly -> F7C-R Hornet Tracker
Dragonfly,F7C-R Hornet Tracker Mk II,2,2.449489742783178,Dragonfly -> F7C-R Hornet Tracker Mk II
Dragonfly,F7C-S Hornet Ghost,2,2.449489742783178,Dragonfly -> F7C-S Hornet Ghost
Dragonfly,F7C-S Hornet Ghost Mk II,2,2.449489742783178,Dragonfly -> F7C-S Hornet Ghost Mk II
Dragonfly,F8C Lightning,2,2.449489742783178,Dragonfly -> F8C Lightning
Dragonfly,Freelancer,2,2.449489742783178,Dragonfly -> Freelancer
Dragonfly,Freelancer DUR,2,2.449489742783178,Dragonfly -> Freelancer DUR
Dragonfly,Freelancer MAX,2,2.449489742783178,Dragonfly -> Freelancer MAX
Dragonfly,Freelancer MIS,2,2.449489742783178,Dragonfly -> Freelancer MIS
Dragonfly,Fury,2,2.449489742783178,Dragonfly -> Fury
Dragonfly,Fury LX,2,2.0,Dragonfly -> Fury LX
Dragonfly,Fury MX,2,2.449489742783178,Dragonfly -> Fury MX
Dragonfly,G12,2,2.23606797749979,Dragonfly -> G12
Dragonfly,G12a,2,2.23606797749979,Dragonfly -> G12a
Dragonfly,G12r,2,1.7320508075688772,Dragonfly -> G12r
Dragonfly,Galaxy,2,2.70801280154532,Dragonfly -> Galaxy
Dragonfly,Genesis,2,2.7386127875258306,Dragonfly -> Genesis
Dragonfly,Gladiator,2,2.0,Dragonfly -> Gladiator
Dragonfly,Gladius,2,2.449489742783178,Dragonfly -> Gladius
Dragonfly,Glaive,2,2.449489742783178,Dragonfly -> Glaive
Dragonfly,Guardian,2,2.449489742783178,Dragonfly -> Guardian
Dragonfly,Guardian QI,2,2.449489742783178,Dragonfly -> Guardian QI
Dragonfly,Hammerhead,2,2.560381915956203,Dragonfly -> Hammerhead
Dragonfly,Hawk,2,2.449489742783178,Dragonfly -> Hawk
Dragonfly,Herald,2,2.23606797749979,Dragonfly -> Herald
Dragonfly,HoverQuad,2,2.23606797749979,Dragonfly -> HoverQuad
Dragonfly,Hull A,2,2.449489742783178,Dragonfly -> Hull A
Dragonfly,Hull B,2,2.6457513110645907,Dragonfly -> Hull B
Dragonfly,Hull C,2,2.449489742783178,Dragonfly -> Hull C
Dragonfly,Hull D,2,2.6832815729997477,Dragonfly -> Hull D
Dragonfly,Hull E,2,2.6832815729997477,Dragonfly -> Hull E
Dragonfly,Hurricane,2,2.0,Dragonfly -> Hurricane
Dragonfly,Idris-M,2,2.8030595529069404,Dragonfly -> Idris-M
Dragonfly,Idris-P,2,2.8030595529069404,Dragonfly -> Idris-P
Dragonfly,Intrepid,2,2.449489742783178,Dragonfly -> Intrepid
Dragonfly,Ironclad,2,2.516611478423583,Dragonfly -> Ironclad
Dragonfly,Ironclad Assault,2,2.516611478423583,Dragonfly -> Ironclad Assault
Dragonfly,Javelin,2,2.819574435974337,Dragonfly -> Javelin
Dragonfly,Khartu-Al,2,2.449489742783178,Dragonfly -> Khartu-Al
Dragonfly,Kraken,2,2.569046515733026,Dragonfly -> Kraken
Dragonfly,Kraken Privateer,2,2.569046515733026,Dragonfly -> Kraken Privateer
Dragonfly,Legionnaire,2,2.23606797749979,Dragonfly -> Legionnaire
Dragonfly,Liberator,2,2.23606797749979,Dragonfly -> Liberator
Dragonfly,Lynx,2,2.0,Dragonfly -> Lynx
Dragonfly,M2 Hercules,2,2.3804761428476167,Dragonfly -> M2 Hercules
Dragonfly,M50,2,2.0,Dragonfly -> M50
Dragonfly,Mantis,2,2.449489742783178,Dragonfly -> Mantis
Dragonfly,Merchantman,2,2.7386127875258306,Dragonfly -> Merchantman
Dragonfly,Mercury,2,2.3804761428476167,Dragonfly -> Mercury
Dragonfly,MOLE,2,2.449489742783178,Dragonfly -> MOLE
Dragonfly,MPUV Cargo,2,2.449489742783178,Dragonfly -> MPUV Cargo
Dragonfly,MPUV Personnel,2,2.449489742783178,Dragonfly -> MPUV Personnel
Dragonfly,MPUV Tractor,2,2.449489742783178,Dragonfly -> MPUV Tractor
Dragonfly,Mule,2,2.23606797749979,Dragonfly -> Mule
Dragonfly,Mustang Alpha,2,2.449489742783178,Dragonfly -> Mustang Alpha
Dragonfly,Mustang Beta,2,2.449489742783178,Dragonfly -> Mustang Beta
Dragonfly,Mustang Delta,2,2.449489742783178,Dragonfly -> Mustang Delta
Dragonfly,Mustang Gamma,2,2.0,Dragonfly -> Mustang Gamma
Dragonfly,Mustang Omega,2,2.0,Dragonfly -> Mustang Omega
Dragonfly,Nautilus,2,2.7386127875258306,Dragonfly -> Nautilus
Dragonfly,Nomad,2,2.449489742783178,Dragonfly -> Nomad
Dragonfly,Nova,2,2.3804761428476167,Dragonfly -> Nova
Dragonfly,Nox,2,2.0,Dragonfly -> Nox
Dragonfly,Odyssey,2,2.6457513110645907,Dragonfly -> Odyssey
Dragonfly,Orion,2,2.7255405754769875,Dragonfly -> Orion
Dragonfly,P-52 Merlin,2,2.449489742783178,Dragonfly -> P-52 Merlin
Dragonfly,P-72 Archimedes,2,2.0,Dragonfly -> P-72 Archimedes
Dragonfly,Paladin,2,2.6457513110645907,Dragonfly -> Paladin
Dragonfly,Perseus,2,2.70801280154532,Dragonfly -> Perseus
Dragonfly,Pioneer,2,2.7386127875258306,Dragonfly -> Pioneer
Dragonfly,Polaris,2,2.581988897471611,Dragonfly -> Polaris
Dragonfly,Prospector,2,2.23606797749979,Dragonfly -> Prospector
Dragonfly,Prowler,2,2.0,Dragonfly -> Prowler
Dragonfly,PTV,2,2.0,Dragonfly -> PTV
Dragonfly,Pulse,2,2.449489742783178,Dragonfly -> Pulse
Dragonfly,Pulse LX,2,2.23606797749979,Dragonfly -> Pulse LX
Dragonfly,RAFT,2,2.0,Dragonfly -> RAFT
Dragonfly,Railen,2,2.6457513110645907,Dragonfly -> Railen
Dragonfly,Ranger CV,2,2.6457513110645907,Dragonfly -> Ranger CV
Dragonfly,Ranger RC,2,2.449489742783178,Dragonfly -> Ranger RC
Dragonfly,Ranger TR,2,2.6457513110645907,Dragonfly -> Ranger TR
Dragonfly,Razor,2,2.0,Dragonfly -> Razor
Dragonfly,Razor EX,2,2.23606797749979,Dragonfly -> Razor EX
Dragonfly,Razor LX,2,2.23606797749979,Dragonfly -> Razor LX
Dragonfly,Reclaimer,2,2.4899799195977463,Dragonfly -> Reclaimer
Dragonfly,Redeemer,2,2.449489742783178,Dragonfly -> Redeemer
Dragonfly,Reliant Kore,2,2.0,Dragonfly -> Reliant Kore
Dragonfly,Reliant Mako,2,2.0,Dragonfly -> Reliant Mako
Dragonfly,Reliant Sen,2,2.0,Dragonfly -> Reliant Sen
Dragonfly,Reliant Tana,2,2.0,Dragonfly -> Reliant Tana
Dragonfly,Retaliator,2,2.53546276418555,Dragonfly -> Retaliator
Dragonfly,ROC,2,2.449489742783178,Dragonfly -> ROC
Dragonfly,ROC-DS,2,2.0,Dragonfly -> ROC-DS
Dragonfly,Sabre,2,2.449489742783178,Dragonfly -> Sabre
Dragonfly,Sabre Firebird,2,2.449489742783178,Dragonfly -> Sabre Firebird
Dragonfly,Sabre Peregrine,2,2.0,Dragonfly -> Sabre Peregrine
Dragonfly,Sabre Raven,2,2.23606797749979,Dragonfly -> Sabre Raven
Dragonfly,San'tok.yāi,2,2.449489742783178,Dragonfly -> San'tok.yāi
Dragonfly,Scorpius,2,2.0,Dragonfly -> Scorpius
Dragonfly,Scorpius Antares,2,2.0,Dragonfly -> Scorpius Antares
Dragonfly,Scythe,2,2.449489742783178,Dragonfly -> Scythe
Dragonfly,Spartan,2,2.449489742783178,Dragonfly -> Spartan
Dragonfly,SRV,2,2.449489742783178,Dragonfly -> SRV
Dragonfly,Starfarer,2,2.53546276418555,Dragonfly -> Starfarer
Dragonfly,Starfarer Gemini,2,2.516611478423583,Dragonfly -> Starfarer Gemini
Dragonfly,Starlancer MAX,2,2.449489742783178,Dragonfly -> Starlancer MAX
Dragonfly,Starlancer TAC,2,2.70801280154532,Dragonfly -> Starlancer TAC
Dragonfly,Storm,2,2.449489742783178,Dragonfly -> Storm
Dragonfly,Storm AA,2,2.449489742783178,Dragonfly -> Storm AA
Dragonfly,STV,2,2.0,Dragonfly -> STV
Dragonfly,Talon,2,2.449489742783178,Dragonfly -> Talon
Dragonfly,Ursa,2,2.3804761428476167,Dragonfly -> Ursa
Dragonfly,Talon Shrike,2,2.449489742783178,Dragonfly -> Talon Shrike
Dragonfly,Terrapin,2,2.449489742783178,Dragonfly -> Terrapin
Dragonfly,Terrapin Medic,2,2.449489742783178,Dragonfly -> Terrapin Medic
Dragonfly,Ursa,2,2.3804761428476167,Dragonfly -> Ursa
Dragonfly,Ursa Medivac,2,2.3804761428476167,Dragonfly -> Ursa Medivac
Dragonfly,Valkyrie,2,2.4899799195977463,Dragonfly -> Valkyrie
Dragonfly,Vanguard Harbinger,2,2.0,Dragonfly -> Vanguard Harbinger
Dragonfly,Vanguard Hoplite,2,2.0,Dragonfly -> Vanguard Hoplite
Dragonfly,Vanguard Sentinel,2,2.0,Dragonfly -> Vanguard Sentinel
Dragonfly,Vanguard Warden,2,2.0,Dragonfly -> Vanguard Warden
Dragonfly,Vulcan,2,2.581988897471611,Dragonfly -> Vulcan
Dragonfly,Vulture,2,2.23606797749979,Dragonfly -> Vulture
Dragonfly,X1,2,2.449489742783178,Dragonfly -> X1
Dragonfly,X1 Force,2,2.449489742783178,Dragonfly -> X1 Force
Dragonfly,X1 Velocity,2,2.0,Dragonfly -> X1 Velocity
Dragonfly,Zeus CL Mk II,2,2.3804761428476167,Dragonfly -> Zeus CL Mk II
Dragonfly,Zeus ES Mk II,2,2.3804761428476167,Dragonfly -> Zeus ES Mk II
E1 Spirit,100i,2,2.6457513110645907,E1 Spirit -> 100i
E1 Spirit,125a,2,2.6457513110645907,E1 Spirit -> 125a
E1 Spirit,135c,2,2.6457513110645907,E1 Spirit -> 135c
E1 Spirit,300i,2,2.6457513110645907,E1 Spirit -> 300i
E1 Spirit,315p,2,2.6457513110645907,E1 Spirit -> 315p
E1 Spirit,325a,2,2.6457513110645907,E1 Spirit -> 325a
E1 Spirit,350r,2,2.6457513110645907,E1 Spirit -> 350r
E1 Spirit,400i,2,2.581988897471611,E1 Spirit -> 400i
E1 Spirit,600i Explorer,2,2.6832815729997477,E1 Spirit -> 600i Explorer
E1 Spirit,600i Touring,2,2.6832815729997477,E1 Spirit -> 600i Touring
E1 Spirit,85X,2,2.23606797749979,E1 Spirit -> 85X
E1 Spirit,890 Jump,2,2.7386127875258306,E1 Spirit -> 890 Jump
E1 Spirit,A1 Spirit,2,2.0,E1 Spirit -> A1 Spirit
E1 Spirit,A2 Hercules,2,2.5495097567963922,E1 Spirit -> A2 Hercules
E1 Spirit,Apollo Medivac,2,1.7320508075688772,E1 Spirit -> Apollo Medivac
E1 Spirit,Apollo Triage,2,1.7320508075688772,E1 Spirit -> Apollo Triage
E1 Spirit,Ares Star Fighter Inferno,2,2.449489742783178,E1 Spirit -> Ares Star Fighter Inferno
E1 Spirit,Ares Star Fighter Ion,2,2.449489742783178,E1 Spirit -> Ares Star Fighter Ion
E1 Spirit,Arrastra,2,2.280350850198276,E1 Spirit -> Arrastra
E1 Spirit,Arrow,2,2.6457513110645907,E1 Spirit -> Arrow
E1 Spirit,ATLS,2,2.6457513110645907,E1 Spirit -> ATLS
E1 Spirit,Aurora CL,2,2.449489742783178,E1 Spirit -> Aurora CL
E1 Spirit,Aurora ES,2,2.6457513110645907,E1 Spirit -> Aurora ES
E1 Spirit,Aurora LN,2,2.449489742783178,E1 Spirit -> Aurora LN
E1 Spirit,Aurora LX,2,2.6457513110645907,E1 Spirit -> Aurora LX
E1 Spirit,Aurora MR,2,2.449489742783178,E1 Spirit -> Aurora MR
E1 Spirit,Avenger Stalker,2,2.6457513110645907,E1 Spirit -> Avenger Stalker
E1 Spirit,Avenger Titan,2,2.449489742783178,E1 Spirit -> Avenger Titan
E1 Spirit,Avenger Warlock,2,2.6457513110645907,E1 Spirit -> Avenger Warlock
E1 Spirit,Ballista,2,2.23606797749979,E1 Spirit -> Ballista
E1 Spirit,Blade,2,2.6457513110645907,E1 Spirit -> Blade
E1 Spirit,Buccaneer,2,2.6457513110645907,E1 Spirit -> Buccaneer
E1 Spirit,C1 Spirit,2,1.7320508075688772,E1 Spirit -> C1 Spirit
E1 Spirit,C2 Hercules,2,1.7320508075688772,E1 Spirit -> C2 Hercules
E1 Spirit,C8 Pisces,2,2.581988897471611,E1 Spirit -> C8 Pisces
E1 Spirit,C8R Pisces,2,2.23606797749979,E1 Spirit -> C8R Pisces
E1 Spirit,C8X Pisces Expedition,2,2.581988897471611,E1 Spirit -> C8X Pisces Expedition
E1 Spirit,Carrack,2,2.70801280154532,E1 Spirit -> Carrack
E1 Spirit,Caterpillar,2,2.449489742783178,E1 Spirit -> Caterpillar
E1 Spirit,Centurion,2,2.23606797749979,E1 Spirit -> Centurion
E1 Spirit,Constellation Andromeda,2,2.6457513110645907,E1 Spirit -> Constellation Andromeda
E1 Spirit,Constellation Aquila,2,2.6457513110645907,E1 Spirit -> Constellation Aquila
E1 Spirit,Constellation Phoenix,2,2.6457513110645907,E1 Spirit -> Constellation Phoenix
E1 Spirit,Constellation Taurus,2,2.449489742783178,E1 Spirit -> Constellation Taurus
E1 Spirit,Corsair,2,2.6457513110645907,E1 Spirit -> Corsair
E1 Spirit,Crucible,2,2.345207879911715,E1 Spirit -> Crucible
E1 Spirit,CSV-SM,2,2.6457513110645907,E1 Spirit -> CSV-SM
E1 Spirit,Cutlass Black,2,2.581988897471611,E1 Spirit -> Cutlass Black
E1 Spirit,Cutlass Blue,2,2.581988897471611,E1 Spirit -> Cutlass Blue
E1 Spirit,Cutlass Red,2,2.23606797749979,E1 Spirit -> Cutlass Red
E1 Spirit,Cutlass Steel,2,2.581988897471611,E1 Spirit -> Cutlass Steel
E1 Spirit,Cutter,2,2.449489742783178,E1 Spirit -> Cutter
E1 Spirit,Cutter Rambler,2,2.6457513110645907,E1 Spirit -> Cutter Rambler
E1 Spirit,Cutter Scout,2,2.6457513110645907,E1 Spirit -> Cutter Scout
E1 Spirit,Cyclone,2,2.23606797749979,E1 Spirit -> Cyclone
E1 Spirit,Cyclone AA,2,2.23606797749979,E1 Spirit -> Cyclone AA
E1 Spirit,Cyclone MT,2,2.581988897471611,E1 Spirit -> Cyclone MT
E1 Spirit,Cyclone RC,2,2.23606797749979,E1 Spirit -> Cyclone RC
E1 Spirit,Cyclone RN,2,2.23606797749979,E1 Spirit -> Cyclone RN
E1 Spirit,Cyclone TR,2,2.581988897471611,E1 Spirit -> Cyclone TR
E1 Spirit,Defender,2,2.23606797749979,E1 Spirit -> Defender
E1 Spirit,Dragonfly,2,2.23606797749979,E1 Spirit -> Dragonfly
E1 Spirit,E1 Spirit,1,0.0,E1 Spirit
E1 Spirit,Eclipse,2,2.6457513110645907,E1 Spirit -> Eclipse
E1 Spirit,Endeavor,2,2.280350850198276,E1 Spirit -> Endeavor
E1 Spirit,Expanse,2,2.23606797749979,E1 Spirit -> Expanse
E1 Spirit,F7A Hornet Mk I,2,2.449489742783178,E1 Spirit -> F7A Hornet Mk I
E1 Spirit,F7A Hornet Mk II,2,2.23606797749979,E1 Spirit -> F7A Hornet Mk II
E1 Spirit,F7C Hornet Mk I,2,2.6457513110645907,E1 Spirit -> F7C Hornet Mk I
E1 Spirit,F7C Hornet Mk II,2,2.6457513110645907,E1 Spirit -> F7C Hornet Mk II
E1 Spirit,F7C-M Super Hornet,2,2.23606797749979,E1 Spirit -> F7C-M Super Hornet
E1 Spirit,F7C-R Hornet Tracker,2,2.6457513110645907,E1 Spirit -> F7C-R Hornet Tracker
E1 Spirit,F7C-R Hornet Tracker Mk II,2,2.6457513110645907,E1 Spirit -> F7C-R Hornet Tracker Mk II
E1 Spirit,F7C-S Hornet Ghost,2,2.6457513110645907,E1 Spirit -> F7C-S Hornet Ghost
E1 Spirit,F7C-S Hornet Ghost Mk II,2,2.6457513110645907,E1 Spirit -> F7C-S Hornet Ghost Mk II
E1 Spirit,F8C Lightning,2,2.6457513110645907,E1 Spirit -> F8C Lightning
E1 Spirit,Freelancer,2,2.449489742783178,E1 Spirit -> Freelancer
E1 Spirit,Freelancer DUR,2,2.6457513110645907,E1 Spirit -> Freelancer DUR
E1 Spirit,Freelancer MAX,2,2.449489742783178,E1 Spirit -> Freelancer MAX
E1 Spirit,Freelancer MIS,2,2.6457513110645907,E1 Spirit -> Freelancer MIS
E1 Spirit,Fury,2,2.6457513110645907,E1 Spirit -> Fury
E1 Spirit,Fury LX,2,2.6457513110645907,E1 Spirit -> Fury LX
E1 Spirit,Fury MX,2,2.6457513110645907,E1 Spirit -> Fury MX
E1 Spirit,G12,2,1.7320508075688772,E1 Spirit -> G12
E1 Spirit,G12a,2,1.7320508075688772,E1 Spirit -> G12a
E1 Spirit,G12r,2,1.7320508075688772,E1 Spirit -> G12r
E1 Spirit,Galaxy,2,2.309401076758503,E1 Spirit -> Galaxy
E1 Spirit,Genesis,2,1.5811388300841898,E1 Spirit -> Genesis
E1 Spirit,Gladiator,2,2.23606797749979,E1 Spirit -> Gladiator
E1 Spirit,Gladius,2,2.6457513110645907,E1 Spirit -> Gladius
E1 Spirit,Glaive,2,2.6457513110645907,E1 Spirit -> Glaive
E1 Spirit,Guardian,2,2.6457513110645907,E1 Spirit -> Guardian
E1 Spirit,Guardian QI,2,2.6457513110645907,E1 Spirit -> Guardian QI
E1 Spirit,Hammerhead,2,2.748737083745107,E1 Spirit -> Hammerhead
E1 Spirit,Hawk,2,2.6457513110645907,E1 Spirit -> Hawk
E1 Spirit,Herald,2,2.449489742783178,E1 Spirit -> Herald
E1 Spirit,HoverQuad,2,2.6457513110645907,E1 Spirit -> HoverQuad
E1 Spirit,Hull A,2,2.6457513110645907,E1 Spirit -> Hull A
E1 Spirit,Hull B,2,2.0,E1 Spirit -> Hull B
E1 Spirit,Hull C,2,2.449489742783178,E1 Spirit -> Hull C
E1 Spirit,Hull D,2,2.04939015319192,E1 Spirit -> Hull D
E1 Spirit,Hull E,2,2.04939015319192,E1 Spirit -> Hull E
E1 Spirit,Hurricane,2,2.23606797749979,E1 Spirit -> Hurricane
E1 Spirit,Idris-M,2,2.420153478013917,E1 Spirit -> Idris-M
E1 Spirit,Idris-P,2,2.420153478013917,E1 Spirit -> Idris-P
E1 Spirit,Intrepid,2,2.23606797749979,E1 Spirit -> Intrepid
E1 Spirit,Ironclad,2,2.0816659994661326,E1 Spirit -> Ironclad
E1 Spirit,Ironclad Assault,2,2.309401076758503,E1 Spirit -> Ironclad Assault
E1 Spirit,Javelin,2,2.4392621835300936,E1 Spirit -> Javelin
E1 Spirit,Khartu-Al,2,2.6457513110645907,E1 Spirit -> Khartu-Al
E1 Spirit,Kraken,2,2.3664319132398464,E1 Spirit -> Kraken
E1 Spirit,Kraken Privateer,2,2.3664319132398464,E1 Spirit -> Kraken Privateer
E1 Spirit,Legionnaire,2,1.7320508075688772,E1 Spirit -> Legionnaire
E1 Spirit,Liberator,2,1.4142135623730951,E1 Spirit -> Liberator
E1 Spirit,Lynx,2,2.23606797749979,E1 Spirit -> Lynx
E1 Spirit,M2 Hercules,2,2.3804761428476167,E1 Spirit -> M2 Hercules
E1 Spirit,M50,2,2.6457513110645907,E1 Spirit -> M50
E1 Spirit,Mantis,2,2.6457513110645907,E1 Spirit -> Mantis
E1 Spirit,Merchantman,2,2.1213203435596424,E1 Spirit -> Merchantman
E1 Spirit,Mercury,2,2.1602468994692865,E1 Spirit -> Mercury
E1 Spirit,MOLE,2,2.6457513110645907,E1 Spirit -> MOLE
E1 Spirit,MPUV Cargo,2,2.449489742783178,E1 Spirit -> MPUV Cargo
E1 Spirit,MPUV Personnel,2,2.23606797749979,E1 Spirit -> MPUV Personnel
E1 Spirit,MPUV Tractor,2,2.449489742783178,E1 Spirit -> MPUV Tractor
E1 Spirit,Mule,2,2.6457513110645907,E1 Spirit -> Mule
E1 Spirit,Mustang Alpha,2,2.6457513110645907,E1 Spirit -> Mustang Alpha
E1 Spirit,Mustang Beta,2,2.6457513110645907,E1 Spirit -> Mustang Beta
E1 Spirit,Mustang Delta,2,2.6457513110645907,E1 Spirit -> Mustang Delta
E1 Spirit,Mustang Gamma,2,2.6457513110645907,E1 Spirit -> Mustang Gamma
E1 Spirit,Mustang Omega,2,2.6457513110645907,E1 Spirit -> Mustang Omega
E1 Spirit,Nautilus,2,2.345207879911715,E1 Spirit -> Nautilus
E1 Spirit,Nomad,2,2.6457513110645907,E1 Spirit -> Nomad
E1 Spirit,Nova,2,2.581988897471611,E1 Spirit -> Nova
E1 Spirit,Nox,2,2.6457513110645907,E1 Spirit -> Nox
E1 Spirit,Odyssey,2,2.23606797749979,E1 Spirit -> Odyssey
E1 Spirit,Orion,2,2.32992949004287,E1 Spirit -> Orion
E1 Spirit,P-52 Merlin,2,2.6457513110645907,E1 Spirit -> P-52 Merlin
E1 Spirit,P-72 Archimedes,2,2.6457513110645907,E1 Spirit -> P-72 Archimedes
E1 Spirit,Paladin,2,2.23606797749979,E1 Spirit -> Paladin
E1 Spirit,Perseus,2,2.309401076758503,E1 Spirit -> Perseus
E1 Spirit,Pioneer,2,2.345207879911715,E1 Spirit -> Pioneer
E1 Spirit,Polaris,2,2.7688746209726918,E1 Spirit -> Polaris
E1 Spirit,Prospector,2,2.6457513110645907,E1 Spirit -> Prospector
E1 Spirit,Prowler,2,2.23606797749979,E1 Spirit -> Prowler
E1 Spirit,PTV,2,2.23606797749979,E1 Spirit -> PTV
E1 Spirit,Pulse,2,2.6457513110645907,E1 Spirit -> Pulse
E1 Spirit,Pulse LX,2,2.6457513110645907,E1 Spirit -> Pulse LX
E1 Spirit,RAFT,2,2.0,E1 Spirit -> RAFT
E1 Spirit,Railen,2,2.0,E1 Spirit -> Railen
E1 Spirit,Ranger CV,2,2.23606797749979,E1 Spirit -> Ranger CV
E1 Spirit,Ranger RC,2,2.23606797749979,E1 Spirit -> Ranger RC
E1 Spirit,Ranger TR,2,2.23606797749979,E1 Spirit -> Ranger TR
E1 Spirit,Razor,2,2.6457513110645907,E1 Spirit -> Razor
E1 Spirit,Razor EX,2,2.6457513110645907,E1 Spirit -> Razor EX
E1 Spirit,Razor LX,2,2.6457513110645907,E1 Spirit -> Razor LX
E1 Spirit,Reclaimer,2,2.6832815729997477,E1 Spirit -> Reclaimer
E1 Spirit,Redeemer,2,2.6457513110645907,E1 Spirit -> Redeemer
E1 Spirit,Reliant Kore,2,2.23606797749979,E1 Spirit -> Reliant Kore
E1 Spirit,Reliant Mako,2,2.23606797749979,E1 Spirit -> Reliant Mako
E1 Spirit,Reliant Sen,2,2.23606797749979,E1 Spirit -> Reliant Sen
E1 Spirit,Reliant Tana,2,2.23606797749979,E1 Spirit -> Reliant Tana
E1 Spirit,Retaliator,2,2.7255405754769875,E1 Spirit -> Retaliator
E1 Spirit,ROC,2,2.6457513110645907,E1 Spirit -> ROC
E1 Spirit,ROC-DS,2,2.23606797749979,E1 Spirit -> ROC-DS
E1 Spirit,Sabre,2,2.6457513110645907,E1 Spirit -> Sabre
E1 Spirit,Sabre Firebird,2,2.6457513110645907,E1 Spirit -> Sabre Firebird
E1 Spirit,Sabre Peregrine,2,2.6457513110645907,E1 Spirit -> Sabre Peregrine
E1 Spirit,Sabre Raven,2,2.6457513110645907,E1 Spirit -> Sabre Raven
E1 Spirit,San'tok.yāi,2,2.6457513110645907,E1 Spirit -> San'tok.yāi
E1 Spirit,Scorpius,2,2.23606797749979,E1 Spirit -> Scorpius
E1 Spirit,Scorpius Antares,2,2.23606797749979,E1 Spirit -> Scorpius Antares
E1 Spirit,Scythe,2,2.6457513110645907,E1 Spirit -> Scythe
E1 Spirit,Spartan,2,2.6457513110645907,E1 Spirit -> Spartan
E1 Spirit,SRV,2,2.6457513110645907,E1 Spirit -> SRV
E1 Spirit,Starfarer,2,2.7255405754769875,E1 Spirit -> Starfarer
E1 Spirit,Starfarer Gemini,2,2.70801280154532,E1 Spirit -> Starfarer Gemini
E1 Spirit,Starlancer MAX,2,2.449489742783178,E1 Spirit -> Starlancer MAX
E1 Spirit,Starlancer TAC,2,2.309401076758503,E1 Spirit -> Starlancer TAC
E1 Spirit,Storm,2,2.6457513110645907,E1 Spirit -> Storm
E1 Spirit,Storm AA,2,2.6457513110645907,E1 Spirit -> Storm AA
